rowid;latitude;longitude;target;dbuiltup;dforest;drecreation;dbrr;dwrl;dwrn;dwrr;dcamping;dcaravan;dcross;dgolf;dheem;dhaven;dsafari;dwater;attr;dbath;lu;lc;maxmeanhaz;maxstdhaz;exp
31723.0;224500.0;561500.0;1;0.0;726.0;1919.0;640.0;558.0;2264.0;4629.0;4152.0;4922.0;8416.0;7081.0;5009.0;8543.0;2172.0;4374.0;577.0;0.0;3986.0;24.0;16.0;0.0;1.0
31724.0;225500.0;561500.0;1;0.0;544.0;1919.0;557.0;603.0;1861.0;4922.0;4740.0;4866.0;8429.0;7113.0;4952.0;9487.0;1952.0;4201.0;695.0;0.0;3228.0;78.0;16.0;0.0;6.0
31727.0;228500.0;561500.0;1;0.0;0.0;2416.0;92.0;719.0;1871.0;5169.0;5477.0;5346.0;8802.0;5376.0;5397.0;11405.0;2204.0;4507.0;172.0;-1.0;2337.0;20.0;18.0;0.0;6.0
31742.0;243500.0;561500.0;9;0.0;0.0;1238.0;87.0;130.0;5444.0;3671.0;2055.0;5929.0;12032.0;3433.0;3652.0;17271.0;1688.0;8722.0;387.0;0.0;3259.0;20.0;18.0;0.0;2.0
31743.0;244500.0;561500.0;6;0.0;0.0;258.0;51.0;102.0;6322.0;3243.0;1997.0;6151.0;12767.0;3987.0;2877.0;18257.0;1999.0;9611.0;623.0;1.0;2301.0;20.0;23.0;28.770000457763672;1.0
31744.0;245500.0;561500.0;5;1.0;140.0;0.0;288.0;297.0;7230.0;2251.0;1888.0;6518.0;13536.0;4692.0;2284.0;19244.0;1950.0;10520.0;38.0;5.0;1402.0;60.0;1.0;0.0;1.0
31751.0;252500.0;561500.0;1;0.0;295.0;655.0;362.0;142.0;9103.0;268.0;505.0;6750.0;15154.0;6341.0;1959.0;21223.0;829.0;12380.0;447.0;-1.0;1007.0;24.0;16.0;0.0;6.0
31778.0;110501.329442082;562498.762557332;2;0.0;898.0;1322.0;1650.0;69.0;11819.0;700.0;1972.0;974.0;18213.0;11007.0;6359.0;27177.0;1257.0;18139.0;697.0;4.0;4857.0;51.0;1.0;0.0;6.0
31779.0;111500.0;562500.0;1;0.0;1237.0;1055.0;1274.0;319.0;11076.0;530.0;2268.0;588.0;18374.0;10009.0;7009.0;28172.0;1925.0;19113.0;420.0;4.0;5747.0;51.0;1.0;0.0;1.0
31839.0;201500.0;562500.0;7;0.0;458.0;2097.0;1930.0;64.0;6939.0;1474.0;4647.0;1923.0;21254.0;2065.0;10362.0;36137.0;3938.0;22266.0;234.0;5.0;2064.0;51.0;1.0;0.0;2.0
31840.0;202500.0;562500.0;5;0.0;102.0;2843.0;1650.0;47.0;6841.0;1743.0;5185.0;979.0;21791.0;1129.0;11020.0;37134.0;4448.0;21267.0;90.0;3.0;1716.0;51.0;1.0;0.0;3.0
31841.0;203500.0;562500.0;1;0.0;486.0;2382.0;1491.0;462.0;6610.0;2419.0;5845.0;348.0;22360.0;503.0;10152.0;38131.0;5106.0;20268.0;288.0;5.0;1572.0;51.0;1.0;0.0;3.0
31849.0;211500.0;562500.0;1;0.0;1424.0;152.0;419.0;1124.0;5667.0;3003.0;7310.0;1525.0;24234.0;3004.0;7518.0;36452.0;6224.0;17271.0;97.0;5.0;1201.0;51.0;1.0;0.0;1.0
31860.0;222500.0;562500.0;1;0.0;495.0;1731.0;847.0;542.0;5733.0;3697.0;7390.0;1192.0;25603.0;4038.0;5957.0;34958.0;4740.0;15274.0;518.0;5.0;848.0;51.0;1.0;0.0;6.0
31863.0;225500.0;562500.0;1;0.0;1113.0;2153.0;2034.0;1206.0;6452.0;4805.0;7507.0;949.0;27051.0;3212.0;4739.0;33517.0;3468.0;13278.0;967.0;5.0;2529.0;51.0;1.0;0.0;6.0
31864.0;226500.0;562500.0;1;0.0;1143.0;2006.0;1746.0;1362.0;7000.0;5470.0;7642.0;1861.0;27801.0;3213.0;4270.0;32819.0;3103.0;12280.0;438.0;1.0;3497.0;51.0;1.0;0.0;6.0
31868.0;230500.0;562500.0;2;0.0;1436.0;1947.0;1961.0;733.0;7641.0;4892.0;7887.0;2074.0;28565.0;3508.0;3856.0;32136.0;3037.0;11283.0;263.0;4.0;4330.0;51.0;1.0;0.0;6.0
31877.0;239500.0;562500.0;1;0.0;1851.0;339.0;1462.0;329.0;7995.0;3054.0;8661.0;1563.0;30941.0;5405.0;4029.0;30195.0;2610.0;8295.0;326.0;5.0;2087.0;51.0;1.0;0.0;1.0
31878.0;240500.0;562500.0;3;0.0;907.0;273.0;816.0;592.0;7535.0;2054.0;9068.0;1593.0;31190.0;6233.0;4538.0;29587.0;1996.0;7302.0;184.0;5.0;1793.0;51.0;1.0;0.0;2.0
31882.0;244500.0;562500.0;1;1.0;409.0;37.0;680.0;213.0;5423.0;110.0;11449.0;569.0;27479.0;9868.0;7616.0;27387.0;1573.0;3361.0;170.0;5.0;938.0;51.0;1.0;0.0;1.0
31908.0;270500.0;562500.0;2;2.0;568.0;54.0;983.0;110.0;248.0;248.0;12573.0;989.0;21240.0;4750.0;13593.0;24651.0;4503.0;3631.0;31.0;5.0;1387.0;51.0;1.0;0.0;6.0
31917.0;111500.0;563500.0;6;0.0;455.0;490.0;328.0;41.0;41.0;41.0;13498.0;2149.0;19552.0;3856.0;12050.0;24175.0;2532.0;5597.0;134.0;5.0;2774.0;51.0;45.0;33.86000061035156;1.0
31918.0;112500.0;563500.0;3;0.0;0.0;663.0;425.0;333.0;333.0;333.0;13296.0;1990.0;18731.0;3021.0;11138.0;23996.0;1574.0;6587.0;156.0;1.0;2751.0;20.0;18.0;0.0;1.0
31978.0;201500.0;563500.0;3;0.0;0.0;1611.0;316.0;73.0;1968.0;481.0;8017.0;2759.0;11295.0;1325.0;3521.0;25053.0;273.0;12525.0;289.0;0.0;3462.0;20.0;18.0;0.0;6.0
31979.0;202500.0;563500.0;13;0.0;390.0;1197.0;281.0;846.0;2818.0;994.0;7556.0;2860.0;11038.0;2092.0;3721.0;25395.0;635.0;11734.0;213.0;4.0;3541.0;51.0;16.0;0.0;2.0
31980.0;203500.0;563500.0;6;0.0;857.0;858.0;864.0;523.0;3742.0;886.0;7205.0;3278.0;10868.0;3000.0;4158.0;25772.0;1614.0;10977.0;281.0;3.0;3860.0;72.0;16.0;0.0;1.0
31984.0;207500.0;563500.0;1;0.0;717.0;685.0;1016.0;83.0;5669.0;107.0;6896.0;2687.0;10801.0;4924.0;5493.0;26622.0;3607.0;9597.0;494.0;4.0;5062.0;72.0;1.0;0.0;6.0
31988.0;211500.0;563500.0;2;0.0;609.0;413.0;535.0;193.0;7418.0;1584.0;7245.0;3131.0;11378.0;7881.0;8030.0;28115.0;6452.0;8034.0;0.0;5.0;5385.0;78.0;16.0;0.0;6.0
31989.0;212500.0;563500.0;2;0.0;145.0;348.0;587.0;140.0;6672.0;1541.0;7084.0;3821.0;11736.0;8873.0;8940.0;28665.0;6535.0;7702.0;29.0;0.0;5448.0;51.0;16.0;0.0;6.0
31994.0;217500.0;563500.0;3;1.0;0.0;374.0;362.0;241.0;4293.0;1282.0;7417.0;2063.0;13814.0;11774.0;12715.0;27509.0;7589.0;7398.0;348.0;-1.0;6832.0;20.0;18.0;0.0;1.0
31995.0;218500.0;563500.0;1;0.0;338.0;213.0;597.0;8.0;3974.0;411.0;7602.0;1248.0;14389.0;12172.0;13000.0;26986.0;7363.0;7635.0;36.0;5.0;6114.0;51.0;2.0;0.0;6.0
32000.0;223500.0;563500.0;1;0.0;263.0;57.0;293.0;143.0;3309.0;378.0;8085.0;1374.0;12389.0;11120.0;11584.0;26022.0;7256.0;8451.0;0.0;5.0;4947.0;78.0;45.0;38.15999984741211;1.0
32003.0;226500.0;563500.0;1;0.0;415.0;317.0;1195.0;2.0;2824.0;2.0;9142.0;2022.0;9389.0;9861.0;9562.0;24810.0;8073.0;10300.0;42.0;5.0;4446.0;11.0;45.0;38.220001220703125;6.0
32005.0;228500.0;563500.0;1;0.0;800.0;591.0;1370.0;314.0;1824.0;314.0;9158.0;1515.0;8389.0;9614.0;8759.0;24474.0;8559.0;11030.0;609.0;5.0;4076.0;72.0;16.0;0.0;6.0
32008.0;231500.0;563500.0;1;1.0;1173.0;22.0;1298.0;64.0;64.0;251.0;8271.0;2101.0;5390.0;9485.0;6679.0;23692.0;8879.0;13429.0;145.0;5.0;1294.0;51.0;45.0;37.56999969482422;6.0
32009.0;232500.0;563500.0;1;12.0;1016.0;149.0;444.0;110.0;110.0;110.0;8199.0;1195.0;4390.0;9652.0;6157.0;23509.0;8023.0;14279.0;441.0;5.0;828.0;51.0;1.0;0.0;6.0
32018.0;241500.0;563500.0;1;0.0;614.0;1537.0;597.0;497.0;325.0;1124.0;5920.0;1998.0;1391.0;10710.0;5432.0;23208.0;5743.0;14234.0;724.0;3.0;2225.0;51.0;4.0;0.0;1.0
32019.0;242500.0;563500.0;1;0.0;434.0;584.0;309.0;532.0;250.0;1134.0;5129.0;2956.0;397.0;11213.0;5537.0;23193.0;5150.0;13879.0;366.0;4.0;3186.0;51.0;61.0;0.0;6.0
32020.0;243500.0;563500.0;1;0.0;549.0;488.0;320.0;44.0;1244.0;1442.0;4421.0;3935.0;397.0;11777.0;5584.0;23221.0;4697.0;13588.0;581.0;0.0;3807.0;24.0;5.0;0.0;1.0
32021.0;244500.0;563500.0;1;0.0;63.0;329.0;31.0;327.0;1976.0;2088.0;3765.0;4922.0;1392.0;11657.0;5677.0;23292.0;4427.0;13358.0;199.0;3.0;2830.0;51.0;1.0;0.0;6.0
32055.0;110734.92178016;564430.763416478;1;0.0;223.0;129.0;1101.0;28.0;1417.0;2166.0;6196.0;3368.0;8299.0;13138.0;11287.0;26642.0;4305.0;15419.0;87.0;5.0;4374.0;51.0;45.0;39.43000030517578;6.0
32057.0;112500.0;564500.0;4;1.0;98.0;532.0;844.0;289.0;1280.0;1989.0;7097.0;2637.0;7326.0;13704.0;12160.0;27145.0;4943.0;15957.0;71.0;5.0;3906.0;51.0;1.0;0.0;1.0
32116.0;200500.0;564500.0;3;0.0;1820.0;253.0;1674.0;273.0;1649.0;2474.0;6194.0;2973.0;2018.0;13289.0;14144.0;31348.0;3739.0;20724.0;233.0;5.0;1794.0;51.0;45.0;0.0;6.0
32117.0;201500.0;564500.0;3;1.0;1958.0;0.0;1664.0;270.0;442.0;849.0;7737.0;1664.0;3690.0;10925.0;13410.0;33840.0;6653.0;23592.0;527.0;5.0;3648.0;60.0;12.0;0.0;6.0
32118.0;202500.0;564500.0;1;1.0;1755.0;82.0;1158.0;753.0;150.0;323.0;7985.0;1734.0;4170.0;10310.0;13085.0;34163.0;7402.0;24025.0;785.0;5.0;4164.0;51.0;12.0;0.0;1.0
32119.0;203500.0;564500.0;9;11.0;1101.0;0.0;580.0;525.0;101.0;339.0;8597.0;2388.0;4997.0;9794.0;13009.0;34802.0;8260.0;24770.0;785.0;5.0;5006.0;60.0;12.0;0.0;2.0
32126.0;210500.0;564500.0;1;11.0;672.0;0.0;745.0;765.0;18.0;683.0;10156.0;4204.0;6906.0;9004.0;12203.0;36305.0;9229.0;26483.0;641.0;5.0;5430.0;60.0;12.0;0.0;6.0
32138.0;222500.0;564500.0;1;0.0;156.0;1157.0;188.0;231.0;5061.0;2354.0;4783.0;899.0;14784.0;10084.0;4401.0;39100.0;10037.0;33654.0;360.0;5.0;1217.0;51.0;1.0;0.0;6.0
32144.0;228500.0;564500.0;1;0.0;1222.0;689.0;1610.0;410.0;5874.0;788.0;1648.0;2632.0;18762.0;10861.0;1525.0;36611.0;12487.0;37366.0;622.0;4.0;4339.0;51.0;1.0;0.0;1.0
32147.0;231500.0;564500.0;1;0.0;2139.0;294.0;1897.0;261.0;4173.0;2275.0;1742.0;1307.0;20754.0;9839.0;2165.0;35471.0;13983.0;39244.0;132.0;4.0;3908.0;51.0;1.0;0.0;6.0
32148.0;232500.0;564500.0;1;0.0;1321.0;278.0;1286.0;141.0;3427.0;2229.0;1942.0;809.0;21751.0;9446.0;2944.0;34929.0;14776.0;40187.0;244.0;4.0;3286.0;51.0;1.0;0.0;6.0
32152.0;236500.0;564500.0;1;0.0;499.0;401.0;824.0;851.0;1665.0;3159.0;3251.0;1202.0;23745.0;8944.0;4756.0;33909.0;16429.0;42081.0;41.0;1.0;2785.0;51.0;1.0;0.0;6.0
32155.0;239500.0;564500.0;2;0.0;969.0;572.0;853.0;25.0;689.0;4903.0;5980.0;788.0;26737.0;9003.0;7651.0;32550.0;19034.0;44939.0;183.0;5.0;4200.0;51.0;1.0;0.0;2.0
32156.0;240500.0;564500.0;1;0.0;233.0;380.0;313.0;354.0;1224.0;5611.0;6871.0;453.0;27630.0;9102.0;8554.0;32092.0;19794.0;45772.0;264.0;2.0;4970.0;51.0;1.0;0.0;1.0
32157.0;241500.0;564500.0;4;0.0;890.0;452.0;1096.0;63.0;2197.0;6550.0;7987.0;876.0;28753.0;9371.0;9682.0;31575.0;20777.0;46829.0;448.0;-1.0;5974.0;51.0;1.0;0.0;1.0
32158.0;242500.0;564500.0;3;0.0;1437.0;337.0;1665.0;253.0;2803.0;7140.0;8612.0;269.0;29346.0;9458.0;10305.0;31201.0;21259.0;47362.0;160.0;-1.0;6582.0;51.0;1.0;0.0;2.0
32163.0;247500.0;564500.0;1;29.0;222.0;38.0;792.0;51.0;266.0;1084.0;266.0;1386.0;5721.0;22392.0;6781.0;16962.0;4192.0;19768.0;47.0;5.0;2561.0;51.0;1.0;0.0;6.0
32184.0;268500.0;564500.0;2;0.0;0.0;1693.0;254.0;565.0;257.0;565.0;257.0;1674.0;2844.0;17566.0;2943.0;11023.0;936.0;19274.0;132.0;0.0;1925.0;20.0;18.0;0.0;6.0
32194.0;111515.012233435;565487.332142745;1;0.0;1048.0;388.0;340.0;300.0;1884.0;373.0;373.0;405.0;4686.0;14903.0;3326.0;8086.0;988.0;16756.0;415.0;2.0;639.0;51.0;1.0;0.0;6.0
32195.0;112500.0;565500.0;1;4.0;598.0;176.0;132.0;267.0;1358.0;357.0;366.0;135.0;5508.0;14046.0;3969.0;7119.0;174.0;15781.0;1005.0;-1.0;102.0;78.0;16.0;0.0;2.0
32256.0;200500.0;565500.0;3;0.0;1838.0;953.0;315.0;704.0;4239.0;3385.0;704.0;4225.0;10111.0;10159.0;1860.0;2671.0;3349.0;10973.0;936.0;0.0;2098.0;24.0;16.0;0.0;1.0
32257.0;201500.0;565500.0;1;0.0;1323.0;1015.0;481.0;473.0;5057.0;3462.0;473.0;5061.0;11073.0;9507.0;1595.0;2078.0;3110.0;10034.0;590.0;3.0;2110.0;72.0;16.0;0.0;6.0
32265.0;209500.0;565500.0;2;0.0;684.0;2423.0;1112.0;730.0;6840.0;3693.0;1149.0;6866.0;11876.0;8407.0;2409.0;2136.0;1458.0;8200.0;521.0;-1.0;3078.0;72.0;16.0;0.0;6.0
32266.0;210500.0;565500.0;5;0.0;531.0;2760.0;1306.0;570.0;6977.0;3762.0;575.0;7648.0;11298.0;7986.0;3205.0;2770.0;1163.0;7315.0;236.0;0.0;3818.0;24.0;16.0;0.0;2.0
32267.0;211500.0;565500.0;2;0.0;1143.0;2000.0;1459.0;797.0;5995.0;4009.0;1142.0;6809.0;10783.0;7672.0;4091.0;3575.0;1596.0;6465.0;701.0;-1.0;4655.0;24.0;16.0;0.0;2.0
32268.0;212500.0;565500.0;1;0.0;413.0;1543.0;475.0;31.0;5020.0;4471.0;1714.0;6016.0;10339.0;7479.0;5021.0;4460.0;1646.0;5663.0;335.0;0.0;5547.0;78.0;16.0;0.0;6.0
32281.0;225500.0;565500.0;4;0.0;163.0;3161.0;463.0;703.0;909.0;6157.0;4538.0;4455.0;9762.0;6002.0;5169.0;11188.0;1204.0;3595.0;898.0;-1.0;3332.0;78.0;18.0;0.0;1.0
32282.0;226500.0;565500.0;5;0.0;0.0;2217.0;561.0;34.0;1040.0;6091.0;5002.0;5015.0;10075.0;5309.0;4490.0;12174.0;1495.0;4149.0;655.0;-1.0;2893.0;20.0;18.0;0.0;6.0
32286.0;230500.0;565500.0;1;0.0;3.0;289.0;24.0;6.0;3220.0;5275.0;2786.0;6879.0;11496.0;4082.0;3531.0;15143.0;165.0;6488.0;414.0;0.0;2081.0;11.0;18.0;0.0;1.0
32289.0;233500.0;565500.0;1;0.0;20.0;1494.0;0.0;444.0;4999.0;4265.0;1140.0;6919.0;12751.0;4348.0;3202.0;17128.0;809.0;8288.0;336.0;-1.0;3398.0;40.0;18.0;0.0;6.0
32294.0;238500.0;565500.0;2;2.0;668.0;180.0;762.0;58.0;7867.0;1361.0;950.0;7708.0;14941.0;6103.0;962.0;20112.0;1610.0;11116.0;822.0;4.0;1210.0;51.0;1.0;0.0;6.0
32296.0;240500.0;565500.0;7;1.0;0.0;640.0;188.0;99.0;9822.0;1.0;1.0;5709.0;16543.0;7712.0;1558.0;22103.0;183.0;13044.0;82.0;3.0;1277.0;20.0;1.0;0.0;3.0
32297.0;241500.0;565500.0;3;1.0;816.0;89.0;684.0;469.0;10806.0;795.0;399.0;4710.0;17104.0;8575.0;2412.0;23099.0;1066.0;14016.0;183.0;5.0;2106.0;51.0;1.0;0.0;6.0
32298.0;242500.0;565500.0;3;0.0;486.0;642.0;523.0;580.0;11368.0;1536.0;514.0;3712.0;17057.0;9464.0;3310.0;24096.0;2055.0;14992.0;705.0;3.0;3026.0;51.0;1.0;0.0;2.0
32334.0;112500.0;566500.0;3;0.0;1872.0;694.0;2545.0;425.0;6161.0;981.0;3324.0;2923.0;19882.0;3030.0;10600.0;35071.0;2658.0;23250.0;435.0;5.0;3462.0;51.0;1.0;0.0;6.0
32393.0;200500.0;566500.0;1;0.0;290.0;1092.0;1566.0;614.0;7825.0;4796.0;7130.0;2353.0;27158.0;4203.0;5155.0;33549.0;4083.0;12250.0;362.0;4.0;3837.0;51.0;1.0;0.0;6.0
32404.0;211500.0;566500.0;3;0.0;1192.0;1453.0;1416.0;1013.0;7766.0;4189.0;8251.0;149.0;29545.0;5393.0;4713.0;31599.0;4024.0;9250.0;186.0;4.0;3454.0;51.0;1.0;0.0;2.0
32405.0;212500.0;566500.0;6;0.0;935.0;680.0;809.0;562.0;7153.0;3217.0;8820.0;1106.0;30365.0;6059.0;4956.0;30987.0;3319.0;8250.0;275.0;5.0;2992.0;51.0;1.0;0.0;2.0
32406.0;213500.0;566500.0;5;0.0;876.0;385.0;723.0;349.0;6635.0;2234.0;9446.0;729.0;30853.0;6808.0;5377.0;30395.0;2384.0;7251.0;442.0;5.0;2793.0;51.0;1.0;0.0;6.0
32407.0;214500.0;566500.0;10;1.0;178.0;351.0;3.0;41.0;6233.0;1277.0;10112.0;359.0;29908.0;7615.0;5939.0;29825.0;1535.0;6251.0;312.0;5.0;2231.0;41.0;1.0;0.0;6.0
32418.0;225500.0;566500.0;4;0.0;491.0;139.0;987.0;204.0;2325.0;557.0;10576.0;988.0;24330.0;8034.0;10742.0;26935.0;4682.0;273.0;278.0;5.0;1302.0;51.0;1.0;0.0;1.0
32419.0;226500.0;566500.0;17;0.0;374.0;812.0;45.0;485.0;1325.0;843.0;10719.0;58.0;23421.0;7311.0;11651.0;26555.0;5662.0;545.0;319.0;5.0;392.0;51.0;1.0;0.0;3.0
32420.0;227500.0;566500.0;6;0.0;722.0;421.0;178.0;55.0;326.0;1237.0;10952.0;223.0;22519.0;6659.0;12574.0;26207.0;6649.0;1539.0;87.0;0.0;257.0;11.0;1.0;0.0;1.0
32422.0;229500.0;566500.0;1;0.0;1290.0;94.0;1663.0;579.0;579.0;579.0;11663.0;1988.0;20743.0;5669.0;13602.0;25614.0;4735.0;3538.0;945.0;5.0;2245.0;51.0;1.0;0.0;1.0
32432.0;239500.0;566500.0;2;1.0;1228.0;563.0;231.0;491.0;3789.0;123.0;11661.0;229.0;14973.0;3285.0;7138.0;24689.0;2867.0;10536.0;555.0;5.0;2907.0;51.0;1.0;0.0;1.0
32433.0;240500.0;566500.0;1;0.0;675.0;553.0;788.0;431.0;4739.0;765.0;11123.0;789.0;14234.0;3475.0;6309.0;24716.0;3733.0;11536.0;273.0;5.0;2412.0;51.0;1.0;0.0;2.0
32464.0;271500.0;566500.0;1;0.0;1315.0;419.0;1247.0;172.0;6904.0;14.0;7948.0;1492.0;9918.0;5811.0;5794.0;27971.0;4756.0;8191.0;193.0;5.0;4885.0;51.0;1.0;0.0;6.0
32471.0;112519.204094349;567482.851453952;5;0.0;803.0;174.0;1530.0;312.0;7573.0;312.0;8123.0;1739.0;10131.0;6811.0;6709.0;28454.0;5729.0;7609.0;0.0;0.0;4533.0;78.0;16.0;0.0;6.0
32472.0;113500.0;567500.0;1;0.0;796.0;608.0;993.0;769.0;7145.0;594.0;8229.0;2413.0;10436.0;7811.0;7645.0;28963.0;6454.0;7121.0;23.0;4.0;4385.0;35.0;16.0;0.0;6.0
32483.0;154632.218238957;567439.119361884;1;0.0;426.0;477.0;365.0;355.0;5643.0;358.0;8289.0;3432.0;12409.0;10496.0;11497.0;27238.0;6818.0;6293.0;354.0;5.0;5820.0;72.0;16.0;0.0;6.0
32530.0;201500.0;567500.0;1;0.0;666.0;266.0;1562.0;413.0;2111.0;1115.0;10064.0;2487.0;8458.0;10596.0;8173.0;23528.0;7729.0;10396.0;254.0;5.0;3989.0;51.0;1.0;0.0;1.0
32543.0;214500.0;567500.0;2;1.0;24.0;431.0;0.0;81.0;789.0;928.0;9001.0;922.0;4520.0;10630.0;5291.0;22523.0;8608.0;13796.0;10.0;5.0;0.0;43.0;16.0;0.0;6.0
32544.0;215500.0;567500.0;2;0.0;767.0;188.0;0.0;556.0;1451.0;1295.0;8140.0;102.0;3557.0;10871.0;4827.0;22374.0;7851.0;14258.0;87.0;5.0;221.0;11.0;5.0;0.0;1.0
32545.0;216500.0;567500.0;2;0.0;1303.0;1082.0;907.0;39.0;1266.0;1606.0;7316.0;916.0;2622.0;11197.0;4527.0;22269.0;7154.0;13759.0;109.0;3.0;1127.0;34.0;5.0;0.0;1.0
32549.0;220500.0;567500.0;2;0.0;1352.0;1540.0;1595.0;133.0;1168.0;2097.0;6540.0;1897.0;1760.0;11600.0;4432.0;22208.0;6536.0;13317.0;718.0;3.0;2116.0;51.0;5.0;0.0;6.0
32556.0;227500.0;567500.0;1;2.0;346.0;113.0;101.0;767.0;3380.0;3497.0;3772.0;5881.0;2620.0;12345.0;4561.0;22415.0;5373.0;12208.0;288.0;5.0;2358.0;11.0;1.0;0.0;6.0
32559.0;230500.0;567500.0;1;0.0;65.0;230.0;618.0;302.0;4092.0;3810.0;3296.0;6879.0;3556.0;12160.0;4634.0;22577.0;5513.0;12117.0;0.0;0.0;1734.0;78.0;1.0;0.0;6.0
32568.0;239500.0;567500.0;1;0.0;725.0;1263.0;768.0;30.0;4398.0;3412.0;3339.0;8275.0;6480.0;12093.0;5956.0;23316.0;4292.0;12330.0;114.0;2.0;2694.0;51.0;5.0;0.0;1.0
32570.0;241500.0;567500.0;4;0.0;1156.0;1241.0;1276.0;35.0;2402.0;4317.0;4155.0;6624.0;8459.0;12446.0;7398.0;23999.0;2915.0;12833.0;498.0;2.0;2611.0;51.0;5.0;0.0;2.0
32597.0;268500.0;567500.0;1;0.0;802.0;133.0;1146.0;50.0;606.0;3553.0;4708.0;1618.0;2310.0;13984.0;13615.0;29115.0;4142.0;18430.0;187.0;3.0;2206.0;51.0;1.0;0.0;2.0
32607.0;113500.0;568500.0;1;3.0;755.0;112.0;1043.0;117.0;420.0;967.0;7184.0;1048.0;3760.0;9486.0;12034.0;33389.0;7850.0;23394.0;464.0;5.0;3797.0;51.0;1.0;0.0;6.0
32646.0;183500.0;568500.0;1;0.0;1038.0;1462.0;1357.0;1186.0;1652.0;1186.0;9860.0;1498.0;9709.0;7592.0;9463.0;38047.0;7740.0;28682.0;463.0;5.0;2908.0;51.0;1.0;0.0;6.0
32661.0;198500.0;568500.0;1;0.0;1345.0;1061.0;686.0;422.0;3670.0;2025.0;6087.0;541.0;13701.0;8714.0;5726.0;39022.0;8685.0;32346.0;549.0;2.0;698.0;51.0;1.0;0.0;6.0
32685.0;222500.0;568500.0;3;0.0;1313.0;379.0;1739.0;58.0;1918.0;5149.0;5366.0;739.0;25691.0;7875.0;6980.0;32085.0;17691.0;43694.0;278.0;5.0;4349.0;51.0;1.0;0.0;2.0
32689.0;226500.0;568500.0;1;0.0;310.0;991.0;425.0;61.0;1996.0;6316.0;7265.0;484.0;27690.0;8267.0;8869.0;31229.0;19508.0;45618.0;202.0;3.0;5612.0;51.0;1.0;0.0;6.0
32697.0;234500.0;568500.0;1;0.0;1956.0;581.0;1637.0;121.0;4362.0;7211.0;10081.0;1159.0;30598.0;9326.0;11750.0;29922.0;22120.0;48365.0;124.0;-1.0;6193.0;51.0;2.0;0.0;6.0
32705.0;242500.0;568500.0;3;3.0;142.0;0.0;792.0;406.0;102.0;102.0;102.0;444.0;3495.0;20217.0;4580.0;14881.0;2534.0;20391.0;72.0;5.0;2721.0;60.0;1.0;0.0;6.0
32726.0;263500.0;568500.0;2;0.0;136.0;762.0;30.0;5.0;2399.0;207.0;1118.0;1146.0;5995.0;13797.0;4232.0;5926.0;1144.0;14597.0;90.0;0.0;1261.0;34.0;16.0;0.0;3.0
32731.0;268500.0;568500.0;1;0.0;887.0;574.0;330.0;335.0;4256.0;2194.0;358.0;3857.0;8893.0;11572.0;1859.0;3000.0;2547.0;11658.0;523.0;-1.0;1781.0;72.0;16.0;0.0;6.0
32741.0;113623.138078706;569422.244356218;1;0.0;66.0;2265.0;692.0;30.0;6872.0;4035.0;102.0;6975.0;12147.0;8922.0;2815.0;2227.0;188.0;6877.0;252.0;-1.0;3313.0;11.0;18.0;0.0;6.0
32742.0;114500.0;569500.0;2;0.0;571.0;2722.0;658.0;568.0;5873.0;4050.0;781.0;6285.0;11669.0;8642.0;3793.0;3163.0;1104.0;5964.0;233.0;-1.0;4252.0;78.0;16.0;0.0;6.0
32758.0;161500.0;569500.0;1;0.0;733.0;2530.0;710.0;413.0;4874.0;3793.0;727.0;5422.0;11260.0;8471.0;4781.0;4128.0;1495.0;5084.0;610.0;-1.0;5212.0;24.0;16.0;0.0;6.0
32785.0;188500.0;569500.0;1;0.0;0.0;2004.0;226.0;153.0;2877.0;3939.0;1576.0;3881.0;10678.0;8475.0;5735.0;6091.0;457.0;3521.0;739.0;1.0;6793.0;20.0;18.0;0.0;1.0
32820.0;223500.0;569500.0;3;0.0;436.0;1138.0;524.0;533.0;4724.0;4515.0;612.0;7912.0;13506.0;5294.0;3026.0;17043.0;597.0;7956.0;593.0;1.0;2941.0;72.0;16.0;0.0;1.0
32830.0;233500.0;569500.0;3;1.0;520.0;337.0;80.0;89.0;8689.0;646.0;89.0;6816.0;16348.0;7515.0;192.0;21038.0;1447.0;11852.0;0.0;3.0;0.0;75.0;1.0;0.0;6.0
32836.0;239500.0;569500.0;6;0.0;81.0;1680.0;429.0;129.0;12360.0;1743.0;349.0;2969.0;16054.0;10810.0;4078.0;25035.0;1534.0;15800.0;293.0;0.0;3833.0;51.0;1.0;0.0;2.0
32848.0;251500.0;569500.0;1;0.0;1386.0;1310.0;1200.0;188.0;7492.0;30.0;1878.0;1345.0;17250.0;7146.0;10073.0;31031.0;1458.0;21758.0;524.0;4.0;7171.0;51.0;1.0;0.0;1.0
32862.0;265500.0;569500.0;6;0.0;1920.0;1333.0;1713.0;82.0;4980.0;229.0;3016.0;2430.0;19574.0;2472.0;11981.0;36029.0;2277.0;22278.0;154.0;5.0;3889.0;51.0;1.0;0.0;6.0
32875.0;114526.299154937;570476.889597623;1;0.0;137.0;360.0;267.0;255.0;7140.0;2001.0;6142.0;2731.0;24226.0;5179.0;7493.0;36346.0;6181.0;15291.0;136.0;0.0;2682.0;51.0;1.0;0.0;6.0
