cellid;biteid
23647;36293
110414;36294
50145;36295
54874;36296
54874;36297
54874;36298
81118;36299
65628;36300
82532;36301
88156;36302
80069;36303
134591;36304
88333;36305
68464;36306
61191;36307
78033;36308
72032;36309
134710;36310
74487;36311
103176;36312
88221;36313
13627;36314
69515;36315
78431;36316
67874;36317
25378;36318
62114;36319
67774;36320
75275;36321
125820;36322
61489;36323
95642;36324
34567;36325
72284;36326
21654;36327
70303;36328
78457;36329
31712;36330
27489;36331
86739;36332
67084;36333
21139;36334
64664;36335
55661;36336
75330;36337
66277;36338
105630;36339
67877;36340
98816;36341
125903;36342
53342;36343
32428;36344
76752;36345
27356;36346
32428;36347
132443;36348
24610;36349
111651;36350
62710;36351
7460;36352
17007;36353
27488;36354
91041;36355
61835;36356
84855;36357
47590;36358
8750;36359
71323;36360
72583;36361
44155;36362
38349;36363
24669;36364
32754;36365
60833;36366
64475;36367
50755;36368
34445;36369
94536;36370
32038;36371
30003;36372
27259;36373
88551;36374
125750;36375
26984;36376
9711;36377
141891;36378
73057;36379
34525;36380
105377;36381
34525;36382
26408;36383
79081;36384
79081;36385
79768;36386
79768;36387
94565;36388
70267;36389
70369;36390
114007;36391
25634;36392
69894;36393
65661;36394
69552;36395
80091;36396
90599;36397
50131;36398
29171;36399
128008;36400
19774;36401
64965;36402
70589;36403
62073;36404
32970;36405
127567;36406
103184;36407
18887;36408
23903;36409
79683;36410
130792;36411
71326;36412
81849;36413
79081;36414
139368;36415
16841;36416
77450;36417
65314;36418
69437;36419
124707;36420
113494;36421
53203;36422
51131;36423
32754;36424
64485;36425
32813;36426
88028;36427
117388;36428
76517;36429
29782;36430
56788;36431
57105;36432
70657;36433
61196;36434
83887;36435
38924;36436
20103;36437
62580;36438
60125;36439
53919;36440
49229;36441
92045;36442
14678;36443
24629;36444
72182;36445
72182;36446
32171;36447
32766;36448
59885;36449
134082;36450
81509;36451
32970;36452
27244;36453
32970;36454
89945;36455
107867;36456
67516;36457
68985;36458
65242;36459
94536;36460
62190;36461
27756;36462
72265;36463
74224;36464
66709;36465
110098;36466
85568;36467
85788;36468
81751;36469
37240;36470
81753;36471
1457;36472
80511;36473
75627;36474
93452;36475
117901;36476
84548;36477
92144;36478
117983;36479
58082;36480
33000;36481
74534;36482
66728;36483
2222;36484
8739;36485
29262;36486
72150;36487
105091;36488
24610;36489
75618;36490
33189;36491
65279;36492
10903;36493
130861;36494
81112;36495
113819;36496
26214;36497
43551;36498
5091;36499
133796;36500
133778;36501
133511;36502
3912;36503
63510;36504
129522;36505
80704;36506
118676;36507
1860;36508
95004;36509
124149;36510
125965;36511
49137;36512
49137;36513
94159;36514
24869;36515
142697;36516
90497;36517
82663;36518
48900;36519
63177;36520
127806;36521
80696;36522
81049;36523
74663;36524
58753;36525
89881;36526
46651;36527
67787;36528
62454;36529
28518;36530
7436;36531
39858;36532
129790;36533
140280;36534
90120;36535
11615;36536
62262;36537
15700;36538
41481;36539
124088;36540
135749;36541
61833;36542
114382;36543
49921;36544
48756;36545
26466;36546
26466;36547
51380;36548
94831;36549
83676;36550
5720;36551
80221;36552
94831;36553
96673;36554
68357;36555
27512;36556
90126;36557
141396;36558
19774;36559
27529;36560
48941;36561
61341;36562
70048;36563
64699;36564
67151;36565
57412;36566
59717;36567
63577;36568
22370;36569
87446;36570
66044;36571
60340;36572
66100;36573
8708;36574
69688;36575
141620;36576
78373;36577
66132;36578
84545;36579
63680;36580
24669;36581
65352;36582
24669;36583
18499;36584
15159;36585
15908;36586
50137;36587
130976;36588
30989;36589
108041;36590
89374;36591
113602;36592
20961;36593
82763;36594
60933;36595
87041;36596
72182;36597
71812;36598
128042;36599
29545;36600
68564;36601
71352;36602
79876;36603
12134;36604
32742;36605
11892;36606
65383;36607
18499;36608
74062;36609
73355;36610
78019;36611
73067;36612
134339;36613
134339;36614
64262;36615
72802;36616
68003;36617
18141;36618
63200;36619
100368;36620
90657;36621
94130;36622
9902;36623
125985;36624
66352;36625
32312;36626
79081;36627
135120;36628
57028;36629
77804;36630
77679;36631
63899;36632
85663;36633
40108;36634
83127;36635
11233;36636
25137;36637
106982;36638
66452;36639
134082;36640
77262;36641
21030;36642
11396;36643
15905;36644
30684;36645
72182;36646
35558;36647
82074;36648
69087;36649
26989;36650
65612;36651
59876;36652
124257;36653
74431;36654
81818;36655
34246;36656
32999;36657
77598;36658
17937;36659
63129;36660
49947;36661
67151;36662
47820;36663
121300;36664
79078;36665
34962;36666
34703;36667
31179;36668
100792;36669
88186;36670
87840;36671
127967;36672
26197;36673
68359;36674
56619;36675
74763;36676
74506;36677
43304;36678
73712;36679
82157;36680
25339;36681
113850;36682
79768;36683
24437;36684
23129;36685
88333;36686
47362;36687
69894;36688
79670;36689
102070;36690
53793;36691
29830;36692
100593;36693
82096;36694
50644;36695
49422;36696
13251;36697
78945;36698
126955;36699
77819;36700
61717;36701
52139;36702
52138;36703
82756;36704
62937;36705
73849;36706
125571;36707
16792;36708
75818;36709
55067;36710
80873;36711
59878;36712
124273;36713
83113;36714
86744;36715
33306;36716
81150;36717
24665;36718
24665;36719
24665;36720
96013;36721
62094;36722
90989;36723
64020;36724
60176;36725
114084;36726
74408;36727
139415;36728
22699;36729
21626;36730
76234;36731
100889;36732
142182;36733
38937;36734
79424;36735
86742;36736
20537;36737
89053;36738
133525;36739
61961;36740
140292;36741
24370;36742
80711;36743
125161;36744
2221;36745
126202;36746
139648;36747
41600;36748
24412;36749
49882;36750
34042;36751
74239;36752
91855;36753
76062;36754
76673;36755
50880;36756
55639;36757
62714;36758
72881;36759
117219;36760
94509;36761
54560;36762
33761;36763
76398;36764
54560;36765
82833;36766
75331;36767
74887;36768
85990;36769
73386;36770
43564;36771
124504;36772
70255;36773
47590;36774
69088;36775
38163;36776
67988;36777
89350;36778
53342;36779
92482;36780
89350;36781
11644;36782
92146;36783
27010;36784
126331;36785
88666;36786
138909;36787
76999;36788
143426;36789
113773;36790
124061;36791
18071;36792
119325;36793
27809;36794
27809;36795
58402;36796
76788;36797
25679;36798
66642;36799
41756;36800
10904;36801
125055;36802
130416;36803
47362;36804
76398;36805
11501;36806
34525;36807
83095;36808
66193;36809
128939;36810
77662;36811
47793;36812
63837;36813
54224;36814
130553;36815
62201;36816
76178;36817
66748;36818
14920;36819
63240;36820
55362;36821
92276;36822
66935;36823
109802;36824
11889;36825
12895;36826
59239;36827
88776;36828
74662;36829
97560;36830
75329;36831
85937;36832
89092;36833
89092;36834
84858;36835
26953;36836
69914;36837
8739;36838
68915;36839
63046;36840
64315;36841
31166;36842
65350;36843
82303;36844
69187;36845
49882;36846
81252;36847
47132;36848
60928;36849
77668;36850
64021;36851
12855;36852
68729;36853
31102;36854
132752;36855
88588;36856
118102;36857
102341;36858
97070;36859
60180;36860
76494;36861
25071;36862
81562;36863
77450;36864
79062;36865
60926;36866
62122;36867
122533;36868
85625;36869
66583;36870
66572;36871
135753;36872
61556;36873
39271;36874
111474;36875
15183;36876
126497;36877
82076;36878
121915;36879
61318;36880
29299;36881
71825;36882
57583;36883
108867;36884
25421;36885
84861;36886
29299;36887
29299;36888
29299;36889
88624;36890
12136;36891
53643;36892
70053;36893
15094;36894
124088;36895
19715;36896
124347;36897
13391;36898
36642;36899
72429;36900
87527;36901
87023;36902
70303;36903
18907;36904
60745;36905
73709;36906
70660;36907
70660;36908
67775;36909
61057;36910
87780;36911
81375;36912
76138;36913
91016;36914
14956;36915
91016;36916
73685;36917
141892;36918
32544;36919
49860;36920
126428;36921
19160;36922
31179;36923
29172;36924
82307;36925
80012;36926
52627;36927
16140;36928
58446;36929
128547;36930
121212;36931
93752;36932
31478;36933
82096;36934
51467;36935
5216;36936
73850;36937
26159;36938
80376;36939
25433;36940
76974;36941
81405;36942
72760;36943
103167;36944
14412;36945
14412;36946
74095;36947
29154;36948
34822;36949
35021;36950
81099;36951
116716;36952
33559;36953
23696;36954
79470;36955
11634;36956
18228;36957
98827;36958
55734;36959
121836;36960
62364;36961
62028;36962
66646;36963
68364;36964
74159;36965
88552;36966
72807;36967
98057;36968
51295;36969
83987;36970
36984;36971
3728;36972
11391;36973
25679;36974
72295;36975
125133;36976
54541;36977
110047;36978
143935;36979
38923;36980
114699;36981
48197;36982
43069;36983
11891;36984
60186;36985
11151;36986
75626;36987
62381;36988
61133;36989
61252;36990
113819;36991
22915;36992
34278;36993
77803;36994
113819;36995
86935;36996
132977;36997
9610;36998
36359;36999
55677;37000
142283;37001
30523;37002
22367;37003
102064;37004
48255;37005
79425;37006
52674;37007
140325;37008
140793;37009
124137;37010
74388;37011
96374;37012
31689;37013
41127;37014
79060;37015
48161;37016
64214;37017
25958;37018
60171;37019
66114;37020
35275;37021
27809;37022
81961;37023
54873;37024
87941;37025
44569;37026
75818;37027
46021;37028
68516;37029
60201;37030
112889;37031
135917;37032
25323;37033
30398;37034
101518;37035
31186;37036
64207;37037
117769;37038
80460;37039
90746;37040
60344;37041
20842;37042
93547;37043
125134;37044
36723;37045
54844;37046
94160;37047
40937;37048
95968;37049
41141;37050
83210;37051
40538;37052
84515;37053
31692;37054
18108;37055
11636;37056
66375;37057
95968;37058
105350;37059
24559;37060
123813;37061
2484;37062
73949;37063
127189;37064
11637;37065
82849;37066
61933;37067
56791;37068
56791;37069
29779;37070
106504;37071
54072;37072
112627;37073
32708;37074
59619;37075
105076;37076
90884;37077
56791;37078
56791;37079
75611;37080
20811;37081
70255;37082
87426;37083
64088;37084
52919;37085
35558;37086
25072;37087
89327;37088
131406;37089
108343;37090
83470;37091
17573;37092
32783;37093
52624;37094
68919;37095
77593;37096
2955;37097
50719;37098
108949;37099
94239;37100
71999;37101
77671;37102
32790;37103
108532;37104
73259;37105
60038;37106
56461;37107
130;37108
121212;37109
76000;37110
59454;37111
121801;37112
70760;37113
38445;37114
122777;37115
18669;37116
113147;37117
113147;37118
117900;37119
93775;37120
11333;37121
11889;37122
63748;37123
81423;37124
29508;37125
7995;37126
11333;37127
28226;37128
117401;37129
135392;37130
132492;37131
66103;37132
73570;37133
137873;37134
14144;37135
12381;37136
57999;37137
16948;37138
53954;37139
68231;37140
85711;37141
128008;37142
45437;37143
75259;37144
13917;37145
43789;37146
31725;37147
88964;37148
77098;37149
89918;37150
75963;37151
36134;37152
75890;37153
34104;37154
127894;37155
103451;37156
76329;37157
109238;37158
13292;37159
28615;37160
139764;37161
117893;37162
78179;37163
64141;37164
89771;37165
86209;37166
28774;37167
100770;37168
66581;37169
31256;37170
77096;37171
48020;37172
75911;37173
74851;37174
66028;37175
135668;37176
83515;37177
101715;37178
84551;37179
71236;37180
47362;37181
119190;37182
61221;37183
107415;37184
128119;37185
67016;37186
10903;37187
85992;37188
67903;37189
15125;37190
72708;37191
105358;37192
81843;37193
45556;37194
70265;37195
76618;37196
76262;37197
52143;37198
77396;37199
87450;37200
141509;37201
63198;37202
7729;37203
6479;37204
123808;37205
81899;37206
106190;37207
45556;37208
61497;37209
57465;37210
113617;37211
62506;37212
42395;37213
38925;37214
127967;37215
88989;37216
59381;37217
51046;37218
27813;37219
70303;37220
28688;37221
141936;37222
105636;37223
78863;37224
141981;37225
27809;37226
57744;37227
130005;37228
76618;37229
23786;37230
35429;37231
43242;37232
54871;37233
91287;37234
73356;37235
87975;37236
106501;37237
71327;37238
79768;37239
74795;37240
11391;37241
54589;37242
64455;37243
70224;37244
32766;37245
52673;37246
75626;37247
66402;37248
130733;37249
17304;37250
69509;37251
30460;37252
24867;37253
30390;37254
25376;37255
131505;37256
61012;37257
120203;37258
83807;37259
127510;37260
47231;37261
74763;37262
92053;37263
66122;37264
22853;37265
75843;37266
65003;37267
48232;37268
87806;37269
94968;37270
103177;37271
50131;37272
127967;37273
96875;37274
18342;37275
64691;37276
96728;37277
65595;37278
134880;37279
117192;37280
102346;37281
56050;37282
80818;37283
73358;37284
72772;37285
28378;37286
28091;37287
102341;37288
45821;37289
34856;37290
57153;37291
126461;37292
53497;37293
24923;37294
65591;37295
85926;37296
77919;37297
2321;37298
2008;37299
62872;37300
66751;37301
7026;37302
84214;37303
61493;37304
9607;37305
31473;37306
78970;37307
15429;37308
60085;37309
81426;37310
26995;37311
31699;37312
81375;37313
111567;37314
16275;37315
17600;37316
70621;37317
26116;37318
31141;37319
143868;37320
49231;37321
87441;37322
1408;37323
14438;37324
77328;37325
115274;37326
58126;37327
44361;37328
62413;37329
13135;37330
121154;37331
62190;37332
30807;37333
111444;37334
67877;37335
76179;37336
79432;37337
88963;37338
88183;37339
88183;37340
66895;37341
120886;37342
56461;37343
112046;37344
112046;37345
72290;37346
92378;37347
76679;37348
87725;37349
35358;37350
62190;37351
23348;37352
118320;37353
105082;37354
76517;37355
62382;37356
79338;37357
32455;37358
48703;37359
15233;37360
71718;37361
52966;37362
128458;37363
29778;37364
48288;37365
75611;37366
102341;37367
30917;37368
75349;37369
62763;37370
70254;37371
54221;37372
77456;37373
66057;37374
26681;37375
94929;37376
2318;37377
61587;37378
114425;37379
104544;37380
67780;37381
33830;37382
109982;37383
66844;37384
113188;37385
63345;37386
90106;37387
25866;37388
75554;37389
117901;37390
86679;37391
124876;37392
118677;37393
79161;37394
25725;37395
32039;37396
53442;37397
140542;37398
80017;37399
52626;37400
61863;37401
70588;37402
80941;37403
9605;37404
113829;37405
61833;37406
26929;37407
83863;37408
17272;37409
65694;37410
102341;37411
85958;37412
46903;37413
43172;37414
94907;37415
82685;37416
82091;37417
90530;37418
55046;37419
64204;37420
51129;37421
64204;37422
96534;37423
64204;37424
20047;37425
119717;37426
17;37427
134969;37428
47819;37429
119326;37430
81402;37431
18704;37432
85211;37433
81968;37434
32981;37435
143254;37436
58114;37437
87821;37438
24985;37439
58870;37440
65091;37441
16325;37442
97490;37443
17278;37444
11499;37445
75898;37446
83894;37447
62198;37448
39417;37449
58322;37450
74317;37451
7940;37452
72313;37453
132519;37454
86749;37455
125211;37456
65602;37457
65602;37458
65018;37459
48519;37460
10220;37461
90885;37462
123281;37463
130808;37464
87406;37465
41920;37466
65018;37467
34107;37468
132479;37469
25072;37470
85985;37471
48994;37472
65254;37473
101521;37474
65365;37475
53208;37476
58726;37477
47826;37478
18739;37479
114839;37480
59003;37481
55639;37482
76679;37483
74859;37484
10445;37485
88703;37486
36673;37487
46904;37488
47131;37489
21856;37490
84505;37491
128894;37492
85937;37493
38551;37494
124787;37495
24864;37496
85175;37497
67703;37498
82935;37499
51079;37500
49295;37501
48992;37502
50674;37503
59954;37504
98683;37505
63858;37506
70040;37507
26726;37508
90529;37509
74903;37510
94546;37511
59556;37512
57505;37513
92158;37514
18174;37515
128008;37516
99725;37517
88262;37518
60275;37519
77932;37520
31939;37521
132431;37522
59097;37523
72070;37524
72426;37525
57751;37526
40200;37527
86021;37528
32542;37529
28152;37530
143598;37531
139228;37532
63861;37533
63861;37534
68722;37535
32258;37536
64563;37537
25378;37538
2640;37539
95451;37540
90353;37541
65483;37542
11396;37543
70589;37544
41250;37545
58343;37546
83118;37547
80570;37548
84235;37549
75010;37550
73086;37551
72639;37552
125055;37553
98344;37554
67196;37555
85290;37556
80001;37557
85945;37558
122567;37559
56505;37560
49302;37561
115702;37562
25070;37563
78654;37564
127865;37565
131059;37566
47792;37567
92431;37568
13887;37569
26992;37570
126260;37571
30523;37572
31781;37573
59887;37574
61023;37575
131769;37576
76513;37577
87822;37578
29525;37579
79683;37580
99350;37581
53551;37582
6081;37583
135122;37584
64826;37585
90107;37586
35810;37587
66237;37588
81895;37589
119325;37590
85847;37591
116174;37592
71225;37593
132773;37594
67326;37595
73735;37596
82630;37597
60524;37598
55156;37599
93451;37600
27209;37601
129398;37602
88720;37603
87958;37604
86408;37605
67424;37606
80444;37607
116523;37608
76864;37609
76877;37610
36922;37611
65635;37612
2542;37613
49951;37614
61833;37615
77904;37616
82154;37617
121234;37618
61936;37619
111726;37620
17302;37621
22145;37622
67869;37623
17520;37624
27438;37625
60497;37626
126955;37627
118681;37628
33091;37629
84600;37630
87597;37631
51664;37632
65017;37633
41713;37634
41713;37635
41713;37636
63836;37637
120761;37638
68085;37639
37187;37640
63080;37641
132740;37642
85711;37643
77976;37644
79658;37645
37085;37646
60186;37647
81387;37648
116560;37649
84948;37650
65526;37651
27828;37652
23397;37653
41521;37654
34446;37655
60344;37656
111869;37657
82438;37658
65264;37659
10909;37660
69573;37661
7248;37662
64346;37663
33573;37664
51467;37665
72781;37666
84858;37667
133820;37668
61290;37669
94534;37670
112070;37671
2796;37672
131999;37673
116368;37674
54096;37675
18889;37676
95686;37677
33466;37678
33466;37679
31216;37680
114;37681
34779;37682
114657;37683
54191;37684
92667;37685
138645;37686
61025;37687
141974;37688
62508;37689
77450;37690
132479;37691
114987;37692
73612;37693
126099;37694
31473;37695
134317;37696
81390;37697
61429;37698
62798;37699
81390;37700
28092;37701
19810;37702
57232;37703
34447;37704
35511;37705
74908;37706
116942;37707
67428;37708
116832;37709
75561;37710
62166;37711
63209;37712
57427;37713
134310;37714
23226;37715
57028;37716
24195;37717
92678;37718
35138;37719
20050;37720
1320;37721
76383;37722
27903;37723
126157;37724
112664;37725
108244;37726
108556;37727
72780;37728
53612;37729
82431;37730
73782;37731
70758;37732
77805;37733
110593;37734
88704;37735
88704;37736
82195;37737
69994;37738
105453;37739
84852;37740
77239;37741
24716;37742
136194;37743
88576;37744
61357;37745
66470;37746
139228;37747
82091;37748
117660;37749
77322;37750
67197;37751
76398;37752
133010;37753
83786;37754
83813;37755
84858;37756
55111;37757
26174;37758
11538;37759
25585;37760
11389;37761
2321;37762
78029;37763
66025;37764
82644;37765
80029;37766
67791;37767
74489;37768
98426;37769
77018;37770
128839;37771
132479;37772
89350;37773
112674;37774
118445;37775
78373;37776
87441;37777
133093;37778
9613;37779
87083;37780
86739;37781
56369;37782
81056;37783
54227;37784
84023;37785
26992;37786
26019;37787
79998;37788
25072;37789
55359;37790
118939;37791
49902;37792
60279;37793
13150;37794
55667;37795
55667;37796
55667;37797
55667;37798
49902;37799
26993;37800
69989;37801
584;37802
128509;37803
80806;37804
120495;37805
72733;37806
80690;37807
102070;37808
103821;37809
88195;37810
50310;37811
63327;37812
58302;37813
76400;37814
27186;37815
74759;37816
45436;37817
68500;37818
68433;37819
81122;37820
71937;37821
71937;37822
86740;37823
62189;37824
81720;37825
106789;37826
98052;37827
79756;37828
25748;37829
11390;37830
82173;37831
73949;37832
80992;37833
75080;37834
61027;37835
16096;37836
114119;37837
58401;37838
24285;37839
65023;37840
112144;37841
25072;37842
32992;37843
61491;37844
38512;37845
82157;37846
88935;37847
63513;37848
94532;37849
129941;37850
106803;37851
139112;37852
84158;37853
114417;37854
42500;37855
7022;37856
49882;37857
91744;37858
142753;37859
27267;37860
48053;37861
32293;37862
143597;37863
40550;37864
24352;37865
105204;37866
74487;37867
66478;37868
49953;37869
61589;37870
95065;37871
18347;37872
113506;37873
53640;37874
88156;37875
58564;37876
84331;37877
44781;37878
33003;37879
81059;37880
84725;37881
47792;37882
61556;37883
73359;37884
48350;37885
18346;37886
6194;37887
120079;37888
92159;37889
58402;37890
124088;37891
70618;37892
7527;37893
63442;37894
63442;37895
90532;37896
66054;37897
10578;37898
85302;37899
64904;37900
49422;37901
61024;37902
76177;37903
48059;37904
2945;37905
72034;37906
7239;37907
123164;37908
55506;37909
29009;37910
83470;37911
42785;37912
39768;37913
110220;37914
38731;37915
66804;37916
81182;37917
136436;37918
87412;37919
87411;37920
87411;37921
87828;37922
94536;37923
113819;37924
46674;37925
46902;37926
57427;37927
64308;37928
81818;37929
116871;37930
16436;37931
86748;37932
72674;37933
80922;37934
49672;37935
81150;37936
8377;37937
102629;37938
66985;37939
48905;37940
90885;37941
44360;37942
32782;37943
94625;37944
21108;37945
25072;37946
84499;37947
131061;37948
71339;37949
52771;37950
112089;37951
129277;37952
17878;37953
42483;37954
86518;37955
56298;37956
25508;37957
53946;37958
63207;37959
109245;37960
84410;37961
9596;37962
59197;37963
136435;37964
40752;37965
65435;37966
81414;37967
32766;37968
89528;37969
87776;37970
80001;37971
114086;37972
102341;37973
84855;37974
84203;37975
66577;37976
65392;37977
34081;37978
68221;37979
30808;37980
81056;37981
13421;37982
109849;37983
24832;37984
94536;37985
114122;37986
101925;37987
77309;37988
87821;37989
79671;37990
114147;37991
64481;37992
79886;37993
79080;37994
79081;37995
77450;37996
61505;37997
113468;37998
119387;37999
81056;38000
48588;38001
64933;38002
118609;38003
90518;38004
114081;38005
74434;38006
60531;38007
17321;38008
22846;38009
104813;38010
65450;38011
58082;38012
25327;38013
85573;38014
125144;38015
118268;38016
33000;38017
23386;38018
82413;38019
94535;38020
107096;38021
107096;38022
132479;38023
86744;38024
33240;38025
102076;38026
51862;38027
76871;38028
11153;38029
47534;38030
75469;38031
118651;38032
50108;38033
91661;38034
121443;38035
115270;38036
93820;38037
45819;38038
59620;38039
73712;38040
26971;38041
59986;38042
139330;38043
51176;38044
94536;38045
22622;38046
17813;38047
110101;38048
137837;38049
75611;38050
36974;38051
89528;38052
61692;38053
121882;38054
21422;38055
62947;38056
52101;38057
79671;38058
61728;38059
123062;38060
72506;38061
47362;38062
81818;38063
91659;38064
115033;38065
82757;38066
70955;38067
108338;38068
119033;38069
130715;38070
55729;38071
89717;38072
49424;38073
102341;38074
126319;38075
125818;38076
75820;38077
37240;38078
34265;38079
18891;38080
81668;38081
12899;38082
73003;38083
77367;38084
10427;38085
108987;38086
131758;38087
128264;38088
64716;38089
134588;38090
124354;38091
54556;38092
66114;38093
54556;38094
49183;38095
75479;38096
40396;38097
27488;38098
27488;38099
86361;38100
86360;38101
86360;38102
70040;38103
81150;38104
126527;38105
123004;38106
19705;38107
25378;38108
48994;38109
52788;38110
88574;38111
77001;38112
45731;38113
14928;38114
69915;38115
67352;38116
85215;38117
76383;38118
30119;38119
58067;38120
107334;38121
86308;38122
34447;38123
108522;38124
2061;38125
61021;38126
88586;38127
17007;38128
81901;38129
81817;38130
48287;38131
32723;38132
72291;38133
19744;38134
39793;38135
55151;38136
50101;38137
57939;38138
35279;38139
65445;38140
14955;38141
38048;38142
38048;38143
69444;38144
129236;38145
24817;38146
84912;38147
33799;38148
132750;38149
124417;38150
39601;38151
130293;38152
127267;38153
62947;38154
124097;38155
127072;38156
127072;38157
82432;38158
77727;38159
136141;38160
14640;38161
18887;38162
73712;38163
73712;38164
77783;38165
32766;38166
77783;38167
74836;38168
81497;38169
85937;38170
77214;38171
87068;38172
62190;38173
98425;38174
51881;38175
11977;38176
128592;38177
76673;38178
72180;38179
81790;38180
77322;38181
110387;38182
135674;38183
80096;38184
30524;38185
67352;38186
67701;38187
70759;38188
50639;38189
73720;38190
69915;38191
123745;38192
61196;38193
73767;38194
107403;38195
81818;38196
73361;38197
74066;38198
73716;38199
137769;38200
34240;38201
94448;38202
41361;38203
102348;38204
54997;38205
102347;38206
81468;38207
77576;38208
87478;38209
85290;38210
102062;38211
125507;38212
58402;38213
12876;38214
122243;38215
117899;38216
119398;38217
24162;38218
60209;38219
72649;38220
88958;38221
28152;38222
84562;38223
99408;38224
82407;38225
81444;38226
83460;38227
74148;38228
62705;38229
11732;38230
89918;38231
89918;38232
17599;38233
117054;38234
24418;38235
127153;38236
7795;38237
22866;38238
55821;38239
124088;38240
42622;38241
83190;38242
25327;38243
25072;38244
26074;38245
22618;38246
81412;38247
125521;38248
118837;38249
81848;38250
39387;38251
121396;38252
71326;38253
83470;38254
85931;38255
87848;38256
45573;38257
79683;38258
79653;38259
113829;38260
77949;38261
64621;38262
61137;38263
58401;38264
77449;38265
65014;38266
69085;38267
88586;38268
126093;38269
71840;38270
124488;38271
119774;38272
130202;38273
60196;38274
35358;38275
1560;38276
60047;38277
73493;38278
117049;38279
50265;38280
17542;38281
80083;38282
81828;38283
26746;38284
127072;38285
19971;38286
134867;38287
32766;38288
32766;38289
116160;38290
75836;38291
82285;38292
29207;38293
141487;38294
141487;38295
56788;38296
94215;38297
22070;38298
88588;38299
41756;38300
13636;38301
47821;38302
25689;38303
30808;38304
102998;38305
88156;38306
90750;38307
116026;38308
77456;38309
61357;38310
82756;38311
7022;38312
84504;38313
94536;38314
81818;38315
25608;38316
89739;38317
132021;38318
62874;38319
88587;38320
56221;38321
79642;38322
2158;38323
88355;38324
89349;38325
22085;38326
108522;38327
60932;38328
50161;38329
89368;38330
48197;38331
23170;38332
26480;38333
18887;38334
139131;38335
91289;38336
40967;38337
17846;38338
90544;38339
88600;38340
78946;38341
77567;38342
85052;38343
88198;38344
55362;38345
41756;38346
61856;38347
121547;38348
88165;38349
74495;38350
128955;38351
59548;38352
80565;38353
78630;38354
77805;38355
105091;38356
30237;38357
141440;38358
27186;38359
7697;38360
58958;38361
58851;38362
81844;38363
82757;38364
24465;38365
79744;38366
66434;38367
29561;38368
129513;38369
118251;38370
122945;38371
12135;38372
48724;38373
53496;38374
87782;38375
81818;38376
79400;38377
30975;38378
30068;38379
58156;38380
130028;38381
60704;38382
27744;38383
32746;38384
2363;38385
58727;38386
12385;38387
114120;38388
47230;38389
61196;38390
82935;38391
39768;38392
13108;38393
15268;38394
109243;38395
1557;38396
141241;38397
87256;38398
62947;38399
61623;38400
80080;38401
140551;38402
139753;38403
90127;38404
120761;38405
76679;38406
64349;38407
85986;38408
77584;38409
126505;38410
67197;38411
29559;38412
63919;38413
83131;38414
70755;38415
80767;38416
85636;38417
49890;38418
57011;38419
84247;38420
38647;38421
135135;38422
53815;38423
87821;38424
69809;38425
125402;38426
75611;38427
8949;38428
33754;38429
86671;38430
80806;38431
24821;38432
104372;38433
121396;38434
71841;38435
127072;38436
90528;38437
66824;38438
24044;38439
130470;38440
59557;38441
131124;38442
90515;38443
66986;38444
87045;38445
127390;38446
90694;38447
93452;38448
64898;38449
80562;38450
89756;38451
80562;38452
120518;38453
95947;38454
113165;38455
79547;38456
90106;38457
17301;38458
85945;38459
101624;38460
84018;38461
34344;38462
69554;38463
67516;38464
59451;38465
80228;38466
101782;38467
12386;38468
135135;38469
48055;38470
108996;38471
82157;38472
84850;38473
114682;38474
58229;38475
73147;38476
95648;38477
26214;38478
72526;38479
81397;38480
80708;38481
114989;38482
140591;38483
66876;38484
87779;38485
131935;38486
74492;38487
63639;38488
68371;38489
72285;38490
118258;38491
30238;38492
47362;38493
117608;38494
127679;38495
135135;38496
101810;38497
92584;38498
105085;38499
110575;38500
72168;38501
52674;38502
68787;38503
127581;38504
41298;38505
83444;38506
64374;38507
32258;38508
86731;38509
74858;38510
114125;38511
44852;38512
116795;38513
134041;38514
95648;38515
132181;38516
128954;38517
67863;38518
92395;38519
59049;38520
60927;38521
138140;38522
80357;38523
34969;38524
121801;38525
50023;38526
50452;38527
42724;38528
62539;38529
67493;38530
25331;38531
26730;38532
58727;38533
68231;38534
82405;38535
17573;38536
68819;38537
102070;38538
53215;38539
132515;38540
73856;38541
30423;38542
118353;38543
115155;38544
17274;38545
66434;38546
66926;38547
89759;38548
106378;38549
72285;38550
58869;38551
65190;38552
117968;38553
54533;38554
22168;38555
53922;38556
143435;38557
90900;38558
56466;38559
67292;38560
72648;38561
59055;38562
94160;38563
65887;38564
72536;38565
64457;38566
23654;38567
19157;38568
82085;38569
14745;38570
52327;38571
84548;38572
77114;38573
83200;38574
58726;38575
53040;38576
124295;38577
100639;38578
38423;38579
127191;38580
38430;38581
61722;38582
17589;38583
76809;38584
17843;38585
87983;38586
118134;38587
140672;38588
33486;38589
69751;38590
56784;38591
65950;38592
90986;38593
129044;38594
27380;38595
13388;38596
46878;38597
62171;38598
53945;38599
49185;38600
117546;38601
17573;38602
93820;38603
118651;38604
58395;38605
135382;38606
84503;38607
135174;38608
73950;38609
73773;38610
87105;38611
117718;38612
87435;38613
111449;38614
16142;38615
55503;38616
53500;38617
56773;38618
79063;38619
76887;38620
61064;38621
94536;38622
82826;38623
140545;38624
