rowid;latitude;longitude;target;dbuiltup;dforest;drecreation;dbrr;dwrl;dwrn;dwrr;dcamping;dcaravan;dcross;dgolf;dheem;dhaven;dsafari;dwater;attr;dbath;lu;lc;maxmeanhaz;maxstdhaz;exp
13551.0;166500.0;441500.0;20;4.0;1022.0;701.0;1060.0;848.0;8185.0;303.0;475.0;2485.0;16052.0;7852.0;4949.0;21171.0;4269.0;25993.0;206.0;5.0;1930.0;62.0;45.0;0.0;6.0
13552.0;167500.0;441500.0;16;8.0;499.0;131.0;729.0;61.0;7391.0;268.0;61.0;1514.0;16927.0;8451.0;4011.0;20250.0;4607.0;24998.0;548.0;5.0;2363.0;51.0;11.0;0.0;6.0
13553.0;168500.0;441500.0;5;7.0;570.0;0.0;627.0;563.0;6654.0;575.0;270.0;637.0;17816.0;9120.0;3113.0;19337.0;5120.0;24004.0;289.0;5.0;3049.0;60.0;11.0;0.0;2.0
13554.0;169500.0;441500.0;2;2.0;777.0;201.0;208.0;196.0;5992.0;600.0;239.0;205.0;18716.0;9846.0;2301.0;18432.0;5763.0;23010.0;173.0;5.0;3874.0;51.0;1.0;0.0;6.0
13557.0;172500.0;441500.0;0;2.0;631.0;0.0;710.0;223.0;5436.0;260.0;51.0;497.0;19626.0;10616.0;1620.0;17538.0;6497.0;22017.0;512.0;5.0;4767.0;60.0;12.0;0.0;6.0
13558.0;173500.0;441500.0;26;4.0;700.0;0.0;1036.0;531.0;5018.0;668.0;130.0;1459.0;19062.0;11422.0;1013.0;16655.0;7294.0;21024.0;400.0;5.0;5554.0;60.0;12.0;0.0;6.0
13559.0;174500.0;441500.0;6;2.0;1408.0;0.0;1219.0;784.0;4777.0;195.0;195.0;2451.0;18310.0;12255.0;1191.0;15787.0;8136.0;20032.0;225.0;5.0;4560.0;60.0;11.0;0.0;3.0
13560.0;175500.0;441500.0;1;1.0;2023.0;0.0;1423.0;136.0;4739.0;301.0;12.0;2072.0;17583.0;13110.0;1951.0;14936.0;9011.0;19041.0;223.0;5.0;3568.0;60.0;11.0;0.0;2.0
13561.0;176500.0;441500.0;5;0.0;2139.0;446.0;1627.0;463.0;4854.0;921.0;250.0;2026.0;16885.0;13985.0;2714.0;14104.0;9908.0;18051.0;385.0;4.0;2584.0;51.0;2.0;0.0;1.0
13565.0;180500.0;441500.0;0;0.0;2100.0;634.0;1642.0;278.0;5188.0;506.0;156.0;1704.0;16207.0;14866.0;3486.0;13294.0;10781.0;17085.0;492.0;4.0;1634.0;51.0;2.0;0.0;6.0
13567.0;182500.0;441500.0;1;1.0;2190.0;666.0;688.0;121.0;5759.0;168.0;168.0;755.0;15445.0;15801.0;4243.0;12425.0;11579.0;16127.0;157.0;-1.0;680.0;51.0;1.0;0.0;6.0
